vertex_id:int,label_id:int,postal_code:string,latitude:double,longitude:double,item_review_count:int,is_open:int,user_review_count:int,yelping_since:string,fans:int,average_stars:double,name:string
49813,1,,,,,,29,2009-12-22,6,4.07,
49814,1,,,,,,47,2009-12-15,7,3.72,
49815,1,,,,,,305,2009-07-21,10,3.36,
49816,1,,,,,,61,2010-01-02,11,2.71,
49817,1,,,,,,236,2008-04-23,4,2.09,
49818,1,,,,,,29,2010-01-02,0,2.83,
49819,1,,,,,,23,2010-01-03,0,3.42,
49820,1,,,,,,405,2009-04-27,40,4.02,
49821,1,,,,,,800,2009-09-14,197,3.65,
49822,1,,,,,,636,2009-11-08,47,3.89,
49823,1,,,,,,85,2010-01-03,3,3.88,
49824,1,,,,,,62,2010-01-03,3,3.89,
49825,1,,,,,,70,2010-01-01,20,3.32,
49826,1,,,,,,21,2010-01-03,2,4.18,
49827,1,,,,,,107,2009-05-13,12,3.04,
49828,1,,,,,,67,2010-01-04,6,3.07,
49829,1,,,,,,162,2010-01-04,14,3.49,
49830,1,,,,,,20,2010-01-04,2,3.48,
49831,1,,,,,,83,2009-12-21,3,3.39,
49832,1,,,,,,198,2009-01-27,9,3.65,
49833,1,,,,,,432,2009-01-23,18,3.89,
49834,1,,,,,,48,2009-12-27,2,3.59,
49835,1,,,,,,28,2010-01-05,2,4.64,
49836,1,,,,,,380,2010-01-04,8,3.46,
49837,1,,,,,,25,2010-01-05,0,3.31,
49838,1,,,,,,131,2009-06-29,10,3.47,
49839,1,,,,,,35,2009-09-20,1,4.15,
49840,1,,,,,,111,2008-09-30,21,4.22,
49841,1,,,,,,723,2009-06-19,34,4.0,
49842,1,,,,,,302,2008-12-17,12,3.68,
49843,1,,,,,,171,2009-07-21,24,3.79,
49844,1,,,,,,255,2009-03-12,18,3.62,
49845,1,,,,,,71,2010-01-06,1,3.68,
49846,1,,,,,,25,2009-08-03,5,4.12,
49847,1,,,,,,39,2009-02-12,3,3.47,
49848,1,,,,,,17,2010-01-05,0,3.26,
49849,1,,,,,,201,2010-01-06,7,3.76,
49850,1,,,,,,146,2009-04-17,1,3.82,
49851,1,,,,,,20,2009-05-10,1,3.78,
49852,1,,,,,,24,2010-01-06,0,3.24,
49853,1,,,,,,22,2010-01-06,0,3.33,
49854,1,,,,,,26,2010-01-06,1,3.5,
49855,1,,,,,,22,2010-01-06,0,3.68,
49856,1,,,,,,19,2010-01-07,1,4.21,
49857,1,,,,,,14,2009-09-02,2,3.71,
49858,1,,,,,,507,2006-12-11,22,3.72,
49859,1,,,,,,996,2009-10-28,39,3.73,
49860,1,,,,,,519,2007-01-30,65,3.23,
49861,1,,,,,,1327,2008-03-17,121,3.61,
49862,1,,,,,,355,2007-03-16,33,3.58,
49863,1,,,,,,287,2009-11-10,10,3.48,
49864,1,,,,,,141,2010-01-05,5,3.3,
49865,1,,,,,,35,2010-01-07,3,4.1,
49866,1,,,,,,1285,2009-08-02,64,3.71,
49867,1,,,,,,21,2010-01-07,0,4.1,
49868,1,,,,,,20,2010-01-08,0,3.35,
49869,1,,,,,,117,2009-12-10,5,3.78,
49870,1,,,,,,40,2010-01-08,3,4.42,
49871,1,,,,,,36,2010-01-08,10,3.89,
49872,1,,,,,,422,2009-09-22,26,4.0,
49873,1,,,,,,45,2010-01-08,1,3.38,
49874,1,,,,,,108,2009-09-30,9,4.12,
49875,1,,,,,,907,2010-01-08,727,3.95,
49876,1,,,,,,50,2010-01-09,4,3.9,
49877,1,,,,,,915,2009-01-25,85,3.95,
49878,1,,,,,,182,2009-05-07,16,3.99,
49879,1,,,,,,253,2007-03-27,8,2.47,
49880,1,,,,,,78,2009-12-29,5,3.24,
49881,1,,,,,,147,2009-04-14,15,3.59,
49882,1,,,,,,180,2010-01-10,9,3.5,
49883,1,,,,,,32,2010-01-10,0,3.35,
49884,1,,,,,,56,2010-01-10,13,4.4,
49885,1,,,,,,877,2007-10-09,175,3.92,
49886,1,,,,,,142,2010-01-09,11,4.38,
49887,1,,,,,,16,2009-03-04,2,2.75,
49888,1,,,,,,29,2010-01-06,3,3.47,
49889,1,,,,,,121,2009-02-04,5,3.55,
49890,1,,,,,,99,2009-10-14,0,3.71,
49891,1,,,,,,370,2009-03-23,24,3.65,
49892,1,,,,,,1022,2010-01-11,547,4.33,
49893,1,,,,,,72,2010-01-11,1,3.34,
49894,1,,,,,,55,2009-11-05,4,3.34,
49895,1,,,,,,25,2010-01-11,1,4.69,
49896,1,,,,,,841,2007-10-16,96,4.0,
49897,1,,,,,,42,2009-09-06,0,3.81,
49898,1,,,,,,55,2010-01-11,2,4.0,
49899,1,,,,,,450,2008-06-22,8,4.74,
49900,1,,,,,,448,2009-01-07,3,3.83,
49901,1,,,,,,88,2009-08-08,0,3.99,
49902,1,,,,,,123,2010-01-12,3,3.77,
49903,1,,,,,,115,2010-01-06,3,3.36,
49904,1,,,,,,20,2010-01-12,0,4.78,
49905,1,,,,,,30,2009-12-26,1,3.57,
49906,1,,,,,,18,2010-01-11,1,3.63,
49907,1,,,,,,140,2009-05-20,7,3.6,
49908,1,,,,,,2187,2009-06-01,494,3.63,
49909,1,,,,,,156,2007-02-06,1,3.63,
49910,1,,,,,,52,2010-01-13,1,3.23,
49911,1,,,,,,64,2009-10-28,3,3.46,
49912,1,,,,,,71,2010-01-13,2,3.57,
49913,1,,,,,,23,2009-02-14,13,4.0,
49914,1,,,,,,50,2010-01-11,12,4.27,
49915,1,,,,,,338,2007-10-29,32,3.51,
49916,1,,,,,,128,2010-01-13,2,3.73,
49917,1,,,,,,51,2010-01-14,1,3.45,
49918,1,,,,,,105,2010-01-14,12,3.68,
49919,1,,,,,,75,2010-01-14,1,3.97,
49920,1,,,,,,16,2010-01-14,4,4.56,
49921,1,,,,,,65,2009-11-28,16,3.99,
49922,1,,,,,,22,2009-12-29,1,3.27,
49923,1,,,,,,158,2009-10-07,10,3.4,
49924,1,,,,,,50,2010-01-15,2,3.98,
49925,1,,,,,,321,2006-11-10,86,4.01,
49926,1,,,,,,39,2010-01-16,2,4.18,
49927,1,,,,,,366,2009-07-01,24,3.87,
49928,1,,,,,,56,2007-01-27,3,3.65,
49929,1,,,,,,95,2009-06-08,6,4.09,
49930,1,,,,,,32,2010-01-17,4,3.91,
49931,1,,,,,,462,2010-01-02,70,3.54,
49932,1,,,,,,28,2010-01-17,1,4.4,
49933,1,,,,,,65,2009-12-13,6,3.09,
49934,1,,,,,,382,2008-09-17,8,3.39,
49935,1,,,,,,142,2009-04-11,2,3.32,
49936,1,,,,,,33,2010-01-15,2,3.91,
49937,1,,,,,,53,2009-08-29,1,3.64,
49938,1,,,,,,1861,2008-06-16,130,3.94,
49939,1,,,,,,425,2009-12-28,15,3.47,
49940,1,,,,,,278,2009-07-30,9,3.72,
49941,1,,,,,,21,2010-01-18,0,3.57,
49942,1,,,,,,40,2010-01-18,0,3.28,
49943,1,,,,,,48,2010-01-18,1,2.89,
49944,1,,,,,,36,2007-03-19,0,3.93,
49945,1,,,,,,44,2010-01-19,3,3.65,
49946,1,,,,,,282,2009-04-21,25,4.02,
49947,1,,,,,,41,2010-01-19,3,4.24,
49948,1,,,,,,156,2007-01-11,11,3.0,
49949,1,,,,,,41,2010-01-16,6,4.06,
49950,1,,,,,,68,2010-01-18,8,3.93,
49951,1,,,,,,108,2010-01-10,4,4.52,
49952,1,,,,,,382,2009-06-22,42,3.42,
49953,1,,,,,,41,2010-01-20,0,3.66,
49954,1,,,,,,578,2008-05-01,23,3.83,
49955,1,,,,,,545,2009-05-30,23,3.31,
49956,1,,,,,,22,2009-03-02,0,3.36,
49957,1,,,,,,45,2008-03-19,3,3.8,
49958,1,,,,,,16,2010-01-20,0,3.24,
49959,1,,,,,,193,2009-10-17,12,3.52,
49960,1,,,,,,135,2009-11-03,6,3.74,
49961,1,,,,,,90,2010-01-20,2,3.53,
49962,1,,,,,,289,2009-05-01,25,3.59,
49963,1,,,,,,54,2009-12-25,6,3.97,
49964,1,,,,,,49,2009-09-16,4,4.06,
49965,1,,,,,,29,2009-10-26,0,3.79,
49966,1,,,,,,309,2009-02-08,19,3.67,
49967,1,,,,,,439,2008-05-22,21,3.35,
49968,1,,,,,,84,2009-12-29,3,3.55,
49969,1,,,,,,39,2010-01-21,2,3.67,
49970,1,,,,,,38,2010-01-21,10,3.64,
49971,1,,,,,,77,2010-01-03,8,3.77,
49972,1,,,,,,52,2008-08-15,6,3.71,
49973,1,,,,,,111,2010-01-21,5,3.89,
49974,1,,,,,,116,2009-01-18,23,4.05,
49975,1,,,,,,18,2010-01-16,0,2.84,
49976,1,,,,,,34,2009-06-01,0,3.54,
49977,1,,,,,,276,2009-12-10,10,3.79,
49978,1,,,,,,656,2010-01-06,69,3.93,
49979,1,,,,,,33,2010-01-01,2,2.98,
49980,1,,,,,,19,2010-01-17,0,3.1,
49981,1,,,,,,527,2008-09-11,3,2.85,
49982,1,,,,,,152,2008-12-24,10,3.64,
49983,1,,,,,,422,2009-09-04,15,3.95,
49984,1,,,,,,60,2010-01-15,2,4.35,
49985,1,,,,,,22,2010-01-22,1,3.21,
49986,1,,,,,,221,2010-01-23,9,3.44,
49987,1,,,,,,27,2009-12-29,1,4.29,
49988,1,,,,,,903,2007-08-19,41,3.98,
49989,1,,,,,,36,2010-01-23,0,3.57,
49990,1,,,,,,136,2010-01-21,4,4.63,
49991,1,,,,,,118,2010-01-23,15,3.82,
49992,1,,,,,,177,2010-01-22,8,3.93,
49993,1,,,,,,25,2010-01-23,2,4.07,
49994,1,,,,,,48,2009-08-22,0,2.56,
49995,1,,,,,,97,2010-01-17,3,3.87,
49996,1,,,,,,84,2010-01-24,6,3.99,
49997,1,,,,,,77,2010-01-23,4,3.63,
49998,1,,,,,,40,2010-01-24,2,3.88,
49999,1,,,,,,32,2008-04-29,3,3.85,
50000,1,,,,,,102,2009-10-24,13,3.96,
50001,1,,,,,,42,2010-01-25,0,3.6,
50002,1,,,,,,39,2009-03-01,2,3.44,
50003,1,,,,,,422,2009-08-16,30,3.83,
50004,1,,,,,,14,2007-09-24,0,3.93,
50005,1,,,,,,26,2008-03-04,4,4.55,
50006,1,,,,,,66,2009-12-24,10,3.21,
50007,1,,,,,,96,2010-01-25,6,3.53,
50008,1,,,,,,32,2010-01-26,2,3.82,
50009,1,,,,,,41,2010-01-25,2,3.61,
50010,1,,,,,,166,2009-02-15,9,3.82,
50011,1,,,,,,60,2010-01-26,11,3.81,
50012,1,,,,,,1516,2009-09-17,656,3.84,
50013,1,,,,,,104,2009-10-02,2,3.33,
50014,1,,,,,,553,2010-01-26,38,3.59,
50015,1,,,,,,491,2010-01-25,28,4.04,
50016,1,,,,,,759,2008-08-23,34,3.25,
50017,1,,,,,,14,2010-01-26,1,3.6,
50018,1,,,,,,129,2009-01-30,6,3.67,
50019,1,,,,,,71,2009-08-25,7,3.96,
50020,1,,,,,,80,2008-06-23,3,3.69,
50021,1,,,,,,24,2010-01-27,1,4.25,
50022,1,,,,,,18,2009-08-20,3,3.04,
50023,1,,,,,,32,2009-08-23,2,3.68,
50024,1,,,,,,97,2009-12-26,6,4.09,
50025,1,,,,,,876,2006-09-04,78,3.56,
50026,1,,,,,,79,2010-01-28,7,3.27,
50027,1,,,,,,209,2009-02-02,11,3.52,
50028,1,,,,,,29,2010-01-28,1,4.13,
50029,1,,,,,,372,2009-06-22,5,3.48,
50030,1,,,,,,22,2010-01-28,0,3.13,
50031,1,,,,,,493,2009-08-18,117,3.23,
50032,1,,,,,,33,2010-01-27,2,3.5,
50033,1,,,,,,161,2010-01-28,25,3.27,
50034,1,,,,,,431,2010-01-21,19,3.7,
50035,1,,,,,,170,2009-01-31,7,4.11,
50036,1,,,,,,453,2009-04-06,20,4.53,
50037,1,,,,,,841,2009-08-25,58,3.57,
50038,1,,,,,,26,2010-01-29,1,4.19,
50039,1,,,,,,261,2010-01-29,29,3.79,
50040,1,,,,,,49,2010-01-25,0,4.35,
50041,1,,,,,,72,2010-01-29,10,3.81,
50042,1,,,,,,31,2010-01-29,5,3.23,
50043,1,,,,,,433,2008-11-14,359,3.36,
50044,1,,,,,,42,2009-04-11,0,3.29,
50045,1,,,,,,111,2010-01-02,2,4.35,
50046,1,,,,,,70,2006-06-05,2,3.67,
50047,1,,,,,,28,2009-09-19,2,3.63,
50048,1,,,,,,1754,2009-03-16,144,3.62,
50049,1,,,,,,524,2007-02-23,36,3.95,
50050,1,,,,,,26,2009-05-13,1,3.55,
50051,1,,,,,,320,2009-12-11,14,3.37,
50052,1,,,,,,35,2010-01-23,2,4.14,
50053,1,,,,,,345,2010-01-31,23,3.6,
50054,1,,,,,,164,2010-01-31,12,3.7,
50055,1,,,,,,27,2010-01-29,1,2.97,
50056,1,,,,,,23,2010-01-31,2,2.96,
50057,1,,,,,,167,2010-01-31,7,3.88,
50058,1,,,,,,330,2009-07-29,14,3.84,
50059,1,,,,,,36,2010-02-01,0,3.69,
50060,1,,,,,,76,2010-01-30,1,3.24,
50061,1,,,,,,203,2009-10-27,13,3.69,
50062,1,,,,,,29,2009-08-10,2,2.65,
50063,1,,,,,,83,2010-02-01,2,2.62,
50064,1,,,,,,346,2010-01-25,50,3.66,
50065,1,,,,,,41,2009-03-19,9,3.66,
50066,1,,,,,,40,2010-02-01,0,3.03,
50067,1,,,,,,1020,2010-01-31,22,3.16,
50068,1,,,,,,21,2010-01-09,1,2.95,
50069,1,,,,,,64,2010-02-01,0,4.29,
50070,1,,,,,,505,2010-01-21,33,3.58,
50071,1,,,,,,64,2009-09-05,4,3.9,
50072,1,,,,,,33,2009-09-28,0,3.82,
50073,1,,,,,,130,2009-07-26,2,3.13,
50074,1,,,,,,55,2010-01-30,10,3.68,
50075,1,,,,,,221,2009-11-07,4,3.8,
50076,1,,,,,,147,2009-04-29,13,3.96,
50077,1,,,,,,46,2010-02-01,13,4.26,
50078,1,,,,,,1340,2008-08-12,182,3.67,
50079,1,,,,,,262,2009-02-10,15,3.11,
50080,1,,,,,,94,2009-09-02,9,3.16,
50081,1,,,,,,44,2007-08-14,2,3.18,
50082,1,,,,,,102,2010-02-03,1,4.54,
50083,1,,,,,,980,2007-08-12,160,4.05,
50084,1,,,,,,57,2006-09-06,2,3.28,
50085,1,,,,,,263,2008-06-28,19,3.73,
50086,1,,,,,,334,2009-10-28,20,3.88,
50087,1,,,,,,82,2009-05-31,6,4.38,
50088,1,,,,,,29,2010-01-19,1,3.97,
50089,1,,,,,,46,2009-08-17,2,3.87,
50090,1,,,,,,163,2010-01-27,10,3.32,
50091,1,,,,,,24,2010-02-04,1,3.64,
50092,1,,,,,,38,2010-02-02,3,4.13,
50093,1,,,,,,21,2010-01-10,1,3.45,
50094,1,,,,,,55,2010-02-05,3,3.68,
50095,1,,,,,,104,2009-04-20,7,3.56,
50096,1,,,,,,33,2010-02-05,3,3.85,
50097,1,,,,,,14,2010-02-05,2,4.64,
50098,1,,,,,,300,2009-11-08,32,3.85,
50099,1,,,,,,168,2009-08-02,3,3.43,
50100,1,,,,,,58,2010-02-06,4,4.1,
50101,1,,,,,,48,2009-11-03,4,2.61,
50102,1,,,,,,432,2010-02-06,8,3.83,
50103,1,,,,,,15,2010-02-06,1,4.44,
50104,1,,,,,,33,2010-02-06,0,4.32,
50105,1,,,,,,1996,2008-03-05,332,3.77,
50106,1,,,,,,227,2009-04-16,3,3.9,
50107,1,,,,,,676,2008-02-29,9,3.61,
50108,1,,,,,,20,2010-02-07,1,3.96,
50109,1,,,,,,135,2010-02-05,17,3.71,
50110,1,,,,,,102,2010-02-07,14,4.31,
50111,1,,,,,,35,2009-10-05,0,1.9,
50112,1,,,,,,17,2009-09-29,3,4.43,
50113,1,,,,,,145,2010-01-20,5,3.97,
50114,1,,,,,,221,2010-01-07,14,4.05,
50115,1,,,,,,320,2010-02-07,4,2.7,
50116,1,,,,,,57,2010-02-07,3,3.51,
50117,1,,,,,,47,2010-02-06,0,3.92,
50118,1,,,,,,37,2010-02-07,1,3.47,
50119,1,,,,,,69,2006-01-04,1,4.12,
50120,1,,,,,,38,2010-02-08,0,3.69,
50121,1,,,,,,292,2007-11-15,35,3.34,
50122,1,,,,,,77,2010-02-08,7,3.83,
50123,1,,,,,,108,2010-02-08,6,3.34,
50124,1,,,,,,322,2008-10-13,18,3.6,
50125,1,,,,,,53,2010-02-08,3,3.55,
50126,1,,,,,,242,2010-02-07,7,3.98,
50127,1,,,,,,50,2008-07-22,3,3.81,
50128,1,,,,,,884,2007-04-20,86,3.66,
50129,1,,,,,,32,2009-05-29,0,4.03,
50130,1,,,,,,56,2009-05-15,3,3.95,
50131,1,,,,,,101,2009-12-05,2,2.94,
50132,1,,,,,,346,2010-01-19,31,4.1,
50133,1,,,,,,109,2009-04-19,2,3.57,
50134,1,,,,,,446,2010-01-25,52,3.83,
50135,1,,,,,,153,2010-02-09,3,3.81,
50136,1,,,,,,48,2007-06-20,5,3.11,
50137,1,,,,,,31,2009-10-07,2,4.23,
50138,1,,,,,,61,2010-02-10,4,4.28,
50139,1,,,,,,1267,2009-08-14,26,3.43,
50140,1,,,,,,70,2010-02-10,3,3.58,
50141,1,,,,,,406,2007-04-09,28,2.9,
50142,1,,,,,,25,2010-02-10,1,3.93,
50143,1,,,,,,30,2010-02-10,2,3.73,
50144,1,,,,,,472,2008-08-16,26,4.09,
50145,1,,,,,,46,2010-02-10,1,3.54,
50146,1,,,,,,207,2010-02-10,8,3.76,
50147,1,,,,,,70,2010-02-10,0,3.53,
50148,1,,,,,,73,2010-02-11,1,4.08,
50149,1,,,,,,54,2009-06-25,3,3.44,
50150,1,,,,,,121,2010-02-11,20,3.33,
50151,1,,,,,,511,2007-12-02,6,3.29,
50152,1,,,,,,27,2010-02-11,2,3.89,
50153,1,,,,,,183,2010-02-06,12,3.7,
50154,1,,,,,,75,2009-08-31,6,3.62,
50155,1,,,,,,180,2010-02-11,14,4.23,
50156,1,,,,,,160,2010-02-10,15,3.77,
50157,1,,,,,,461,2010-01-27,16,3.78,
50158,1,,,,,,34,2010-02-03,1,3.68,
50159,1,,,,,,83,2009-10-07,4,4.2,
50160,1,,,,,,26,2010-02-12,3,4.48,
50161,1,,,,,,25,2008-11-08,1,3.15,
50162,1,,,,,,21,2010-02-12,0,2.77,
50163,1,,,,,,20,2008-04-16,2,3.9,
50164,1,,,,,,714,2008-06-04,47,3.37,
50165,1,,,,,,66,2010-02-12,0,3.97,
50166,1,,,,,,34,2010-02-12,1,3.67,
50167,1,,,,,,60,2008-04-09,1,3.61,
50168,1,,,,,,484,2008-12-11,55,3.72,
50169,1,,,,,,66,2010-02-13,4,4.15,
50170,1,,,,,,31,2010-02-13,2,3.9,
50171,1,,,,,,52,2009-08-09,7,3.85,
50172,1,,,,,,155,2010-02-11,16,3.5,
50173,1,,,,,,394,2010-02-13,41,3.64,
50174,1,,,,,,44,2010-02-13,2,3.36,
50175,1,,,,,,102,2009-09-06,1,3.77,
50176,1,,,,,,62,2010-02-13,5,3.8,
50177,1,,,,,,248,2010-02-14,100,3.84,
50178,1,,,,,,232,2010-02-13,24,4.35,
50179,1,,,,,,16,2010-02-14,0,4.31,
50180,1,,,,,,85,2010-02-04,7,3.86,
50181,1,,,,,,74,2010-02-14,5,4.01,
50182,1,,,,,,126,2009-08-10,8,3.06,
50183,1,,,,,,441,2009-05-02,10,4.03,
50184,1,,,,,,727,2010-01-17,197,4.16,
50185,1,,,,,,29,2010-01-31,1,3.44,
50186,1,,,,,,87,2009-06-27,34,4.26,
50187,1,,,,,,30,2010-02-15,1,3.62,
50188,1,,,,,,150,2010-02-14,15,3.76,
50189,1,,,,,,85,2009-12-24,4,3.72,
50190,1,,,,,,158,2010-02-07,1,3.49,
50191,1,,,,,,41,2010-02-15,0,4.02,
50192,1,,,,,,147,2010-02-15,2,3.7,
50193,1,,,,,,30,2010-02-14,3,3.85,
50194,1,,,,,,31,2010-02-15,3,3.58,
50195,1,,,,,,221,2008-12-30,10,4.07,
50196,1,,,,,,219,2010-01-08,16,2.94,
50197,1,,,,,,80,2010-01-06,2,3.53,
50198,1,,,,,,133,2010-02-16,16,3.87,
50199,1,,,,,,18,2010-02-01,0,4.17,
50200,1,,,,,,1170,2008-08-18,106,3.76,
50201,1,,,,,,127,2008-01-04,20,3.99,
50202,1,,,,,,79,2010-02-16,2,4.13,
50203,1,,,,,,770,2006-10-16,24,3.98,
50204,1,,,,,,67,2010-02-16,16,3.77,
50205,1,,,,,,20,2007-11-26,0,2.8,
50206,1,,,,,,206,2010-02-16,12,3.17,
50207,1,,,,,,121,2010-02-16,19,4.24,
50208,1,,,,,,14,2010-02-16,0,3.4,
50209,1,,,,,,140,2010-02-16,5,4.36,
50210,1,,,,,,113,2010-02-17,6,3.57,
50211,1,,,,,,25,2009-12-23,0,4.46,
50212,1,,,,,,171,2009-08-04,36,3.93,
50213,1,,,,,,32,2009-05-26,1,4.38,
50214,1,,,,,,168,2010-02-17,8,4.2,
50215,1,,,,,,14,2010-02-17,0,3.86,
50216,1,,,,,,203,2010-02-16,3,2.79,
50217,1,,,,,,152,2010-02-15,6,3.45,
50218,1,,,,,,124,2010-02-17,8,4.44,
50219,1,,,,,,1195,2010-02-17,74,3.84,
50220,1,,,,,,61,2010-02-10,1,4.15,
50221,1,,,,,,47,2007-05-20,3,1.7,
50222,1,,,,,,135,2010-02-17,6,2.81,
50223,1,,,,,,24,2010-02-16,0,3.12,
50224,1,,,,,,106,2009-03-26,6,4.07,
50225,1,,,,,,97,2010-02-18,5,3.71,
50226,1,,,,,,119,2008-12-29,42,3.81,
50227,1,,,,,,193,2008-04-08,21,3.15,
50228,1,,,,,,49,2010-02-19,1,2.5,
50229,1,,,,,,781,2008-11-10,38,3.28,
50230,1,,,,,,40,2009-08-12,7,3.93,
50231,1,,,,,,21,2009-08-25,1,4.13,
50232,1,,,,,,33,2010-01-19,1,3.82,
50233,1,,,,,,19,2010-02-19,2,3.89,
50234,1,,,,,,844,2010-02-07,56,3.61,
50235,1,,,,,,225,2009-08-03,7,3.53,
50236,1,,,,,,503,2010-02-19,32,3.66,
50237,1,,,,,,122,2010-02-19,15,3.4,
50238,1,,,,,,38,2010-02-20,1,4.11,
50239,1,,,,,,123,2010-02-20,4,3.2,
50240,1,,,,,,212,2010-01-10,4,3.5,
50241,1,,,,,,68,2010-02-20,3,3.8,
50242,1,,,,,,484,2010-02-20,23,3.6,
50243,1,,,,,,23,2010-02-19,7,2.74,
50244,1,,,,,,1185,2009-04-28,165,3.8,
50245,1,,,,,,19,2010-02-20,0,4.05,
50246,1,,,,,,1348,2009-05-24,11,2.88,
50247,1,,,,,,15,2010-02-21,2,3.81,
50248,1,,,,,,38,2010-02-21,2,3.89,
50249,1,,,,,,15,2009-12-25,4,3.47,
50250,1,,,,,,20,2010-02-21,2,3.95,
50251,1,,,,,,35,2010-02-16,1,4.2,
50252,1,,,,,,57,2010-02-21,6,3.83,
50253,1,,,,,,90,2010-01-31,3,3.24,
50254,1,,,,,,26,2010-02-21,2,3.58,
50255,1,,,,,,108,2008-03-25,10,3.94,
50256,1,,,,,,155,2007-08-16,12,3.24,
50257,1,,,,,,34,2008-01-11,0,3.92,
50258,1,,,,,,114,2010-02-21,6,4.03,
50259,1,,,,,,223,2010-02-22,5,3.95,
50260,1,,,,,,92,2010-02-22,7,3.67,
50261,1,,,,,,32,2009-12-11,1,3.82,
50262,1,,,,,,50,2010-02-22,4,2.96,
50263,1,,,,,,77,2009-01-13,0,3.84,
50264,1,,,,,,172,2010-02-23,6,3.19,
50265,1,,,,,,14,2010-02-23,2,3.71,
50266,1,,,,,,36,2010-01-31,7,4.05,
50267,1,,,,,,22,2009-02-12,0,3.5,
50268,1,,,,,,39,2010-02-10,2,3.77,
50269,1,,,,,,21,2010-02-23,0,4.0,
50270,1,,,,,,48,2010-02-12,9,4.41,
50271,1,,,,,,19,2009-11-18,0,3.33,
50272,1,,,,,,638,2009-09-23,28,4.16,
50273,1,,,,,,162,2010-02-19,15,3.42,
50274,1,,,,,,23,2009-09-09,0,4.48,
50275,1,,,,,,141,2010-02-23,5,3.74,
50276,1,,,,,,59,2010-01-07,3,3.59,
50277,1,,,,,,122,2010-01-17,9,3.86,
50278,1,,,,,,30,2010-01-30,1,3.56,
50279,1,,,,,,437,2007-12-23,46,4.07,
50280,1,,,,,,25,2009-07-18,1,3.85,
50281,1,,,,,,1413,2008-12-11,795,4.1,
50282,1,,,,,,79,2010-02-03,2,3.39,
50283,1,,,,,,15,2009-06-28,0,3.07,
50284,1,,,,,,428,2010-01-20,82,3.86,
50285,1,,,,,,72,2009-04-22,5,3.43,
50286,1,,,,,,40,2009-10-19,2,3.25,
50287,1,,,,,,405,2010-02-24,11,4.17,
50288,1,,,,,,25,2009-11-26,3,3.79,
50289,1,,,,,,38,2010-02-23,1,4.4,
50290,1,,,,,,19,2010-02-22,0,3.05,
50291,1,,,,,,84,2009-08-29,3,2.62,
50292,1,,,,,,346,2009-02-22,23,3.45,
50293,1,,,,,,15,2010-02-24,2,4.2,
50294,1,,,,,,153,2010-02-25,17,4.18,
50295,1,,,,,,24,2008-08-24,0,3.88,
50296,1,,,,,,23,2010-02-25,1,3.04,
50297,1,,,,,,260,2010-02-16,6,3.28,
50298,1,,,,,,448,2009-10-24,13,3.34,
50299,1,,,,,,29,2008-07-26,1,4.45,
50300,1,,,,,,2004,2010-02-15,368,4.14,
50301,1,,,,,,487,2010-02-02,17,3.66,
50302,1,,,,,,61,2010-02-20,2,4.31,
50303,1,,,,,,73,2010-02-18,17,3.77,
50304,1,,,,,,29,2009-09-21,1,4.21,
50305,1,,,,,,25,2010-02-24,1,4.0,
50306,1,,,,,,325,2008-02-05,21,3.85,
50307,1,,,,,,27,2010-02-25,4,3.0,
50308,1,,,,,,258,2009-12-19,31,3.8,
50309,1,,,,,,48,2009-07-14,3,4.09,
50310,1,,,,,,22,2010-02-26,1,3.56,
50311,1,,,,,,143,2010-02-25,10,4.03,
50312,1,,,,,,31,2009-09-06,1,3.48,
50313,1,,,,,,18,2009-10-03,1,3.83,
50314,1,,,,,,36,2010-01-19,1,3.72,
50315,1,,,,,,83,2009-04-22,0,3.12,
50316,1,,,,,,64,2008-08-05,2,3.42,
50317,1,,,,,,226,2007-05-29,11,3.7,
50318,1,,,,,,356,2009-08-16,13,4.03,
50319,1,,,,,,325,2006-10-11,20,4.44,
50320,1,,,,,,124,2010-02-27,7,3.28,
50321,1,,,,,,700,2007-10-25,97,3.81,
50322,1,,,,,,30,2010-02-27,0,3.68,
50323,1,,,,,,28,2009-11-12,0,4.21,
50324,1,,,,,,19,2010-02-27,1,4.5,
50325,1,,,,,,30,2010-02-27,1,3.94,
50326,1,,,,,,41,2010-02-19,6,4.0,
50327,1,,,,,,22,2010-02-06,0,4.26,
50328,1,,,,,,448,2010-02-07,70,3.74,
50329,1,,,,,,42,2009-06-13,0,3.89,
50330,1,,,,,,362,2010-02-28,20,3.51,
50331,1,,,,,,129,2010-02-28,0,3.91,
50332,1,,,,,,543,2009-11-25,21,4.28,
50333,1,,,,,,344,2009-04-16,2,3.64,
50334,1,,,,,,119,2009-04-28,15,3.62,
50335,1,,,,,,20,2010-02-27,2,4.71,
50336,1,,,,,,436,2010-01-24,16,3.38,
50337,1,,,,,,74,2010-03-01,14,3.8,
50338,1,,,,,,157,2010-03-01,6,3.11,
50339,1,,,,,,755,2009-08-06,48,3.79,
50340,1,,,,,,27,2010-02-08,1,3.46,
50341,1,,,,,,102,2010-02-18,5,4.0,
50342,1,,,,,,44,2010-03-01,3,4.94,
50343,1,,,,,,20,2009-09-08,0,2.74,
50344,1,,,,,,24,2010-02-26,7,3.54,
50345,1,,,,,,43,2008-10-24,2,3.63,
50346,1,,,,,,53,2010-03-01,5,3.55,
